scientificName,decimalLatitude,decimalLongitude
Trichomanes_giganteum,-23.6977222,47.0265834
Arthropteris_boutoniana,-23.6977222,47.0265834
Arthropteris_monocarpa,-23.6977222,47.0265834
Asplenium_herpetopteris_herpetopteris,-23.6977222,47.0265834
Christella_distans,-23.6977222,47.0265834
Actiniopteris_dimorpha,-23.6888889,44.5722223
Selaginella_helicoclada,-23.6888889,44.5722223
Selaginella_digitata,-23.683333,44.6
Selaginella_digitata,-23.68333,44.6
Selaginella_helicoclada,-23.68,44.6
Selaginella_echinata,-23.67,44.58
Actiniopteris_radiata,-23.67,44.58
Selaginella_nivea,-23.66667,44.58333
Cheilanthes_perrieri,-23.6666667,44.5833333
Actiniopteris_radiata,-23.6666667,44.5833333
Adiantum_incisum,-23.6666667,44.65
Selaginella_nivea_nivea,-23.66666,44.58333
Selaginella_nivea,-23.66666,44.58333
Adiantum_incisum,-23.66666,44.65
Doryopteris_pilosa,-23.651021,44.653452
Pteris_laurea,-23.65,43.6
Actiniopteris_radiata,-23.6347222,45.8444444
Elaphoglossum,-23.6108889,47.0376944
Phymatosorus_scolopendria,-23.6108333,47.0377777
Asplenium_blastophorum,-23.6108333,47.0377777
Asplenium_herpetopteris_masoulae,-23.6023333,47.0494166
Asplenium,-23.6023333,47.0494166
Elaphoglossum,-23.6023333,47.0494166
Asplenium_blastophorum,-23.6023333,47.0494166
Schizaea_dichotoma,-23.5676111,47.0531111
Adiantum_phanerophlebium,-23.5675,47.0530556
Pellaea_boivinii,-23.5675,47.0530556
Lygodium_lanceolatum,-23.5675,47.0530556
Humata_repens,-23.5675,47.0530556
Doryopteris_pilosa_pilosa,-23.5666667,43.7666667
Azolla_filiculoides,-23.5652778,44.3180556
Pellaea_boivinii,-23.5588889,47.0529722
Nephrolepis_biserrata,-23.5588889,47.0529722
Acrostichum_aureum,-23.5544444,43.7747223
Huperzia,-23.54805,46.53333
Ophioglossum,-23.54805,46.53333
Asplenium_mannii,-23.5405555,46.5333333
Adiantum,-23.5403,44.209887
Adiantum_capillus-veneris,-23.5403,44.209887
Vittaria,-23.5397222,47.0852777
Selaginella_pectinata,-23.53972,47.08527
Schizaea_dichotoma,-23.53972,47.08527
Asplenium_theciferum,-23.5391666,46.5375
Loxogramme_lanceolata,-23.5391666,46.5375
Cyathea_remotifolia,-23.5391666,46.5375
Arthropteris_monocarpa,-23.5391666,46.5375
Asplenium,-23.5391666,46.5375
Asplenium_sandersonii,-23.5391666,46.5375
Asplenium_poolii,-23.5391666,46.5375
Elaphoglossum_conforme,-23.53916,46.5375
Lycopodium_zanclophyllum,-23.53916,46.5375
Huperzia_humbertii-henrici,-23.53916,46.5375
Ptisana_fraxinea,-23.53916,46.5375
Microlepia,-23.53916,46.5375
Ophioglossum,-23.53916,46.5375
Asplenium,-23.53916,46.5375
Schizaea,-23.53916,46.5375
Selaginella_polymorpha,-23.5375,47.00138
Asplenium_friesiorum,-23.5375,47.0013889
Asplenium,-23.5372222,46.5319445
Pleopeltis_macrocarpa,-23.5372222,46.5319445
Lygodium_lanceolatum,-23.53722,46.53194
Blechnum_simillimum,-23.5363889,47.0069444
Antrophyum,-23.5358333,47.0127778
Asplenium_anisophyllum,-23.5358333,47.0127778
Asplenium_protensum,-23.5358333,47.0127778
Alsophila_bellisquamata,-23.5358333,47.0127778
Vittaria_elongata,-23.5358333,47.0127778
Asplenium_pellucidum,-23.5358333,47.0127778
Saccoloma_henriettae,-23.5358333,47.0127778
Elaphoglossum_humbertii,-23.53583,46.53916
Hymenophyllum_polyanthos,-23.53583,46.53916
Ophioglossum,-23.53583,46.53916
Cyathea,-23.53583,46.53916
Adiantum_rhizophorum,-23.53583,47.01277
Rumohra_adiantiformis,-23.53583,47.01277
Nephrolepis_biserrata,-23.53583,47.01277
Selaginella_polymorpha,-23.53555,46.52638
Elaphoglossum,-23.5347222,46.5213889
Pneumatopteris_subpennigera,-23.5347222,46.5213889
Arthropteris_monocarpa,-23.5333333,47.05
Adiantum_incisum,-23.53333,44.33333
Selaginella_digitata,-23.53333,44.33333
Adiantum_capillus-veneris,-23.53333,44.33333
Loxogramme_lanceolata,-23.5330556,46.5344444
Pneumatopteris_subpennigera,-23.5330556,46.5344444
Lepisorus,-23.5330556,46.5344444
Christella_distans,-23.5330556,46.5344444
Microlepia_madagascariensis,-23.5330556,46.5344444
Asplenium_erectum,-23.5330556,46.5380555
Elaphoglossum_petiolatum_salicifolium,-23.53305,46.103444
Pteris_griseoviridis,-23.53305,46.53444
Microsorum_punctatum,-23.53305,46.53444
Selaginella_goudotiana_goudotiana,-23.53305,46.53444
Odontosoria_chinensis,-23.5305556,46.5325
Osmunda_regalis,-23.53055,46.5325
Pteris_cretica,-23.53055,46.5325
Cyathea_marattioides,-23.53055,47.01388
Adiantum_capillus-veneris,-23.52833,44.15527
Marsilea_minuta,-23.5263889,44.7533333
Selaginella_polymorpha,-23.5261111,47.5002778
Nephrolepis_biserrata,-23.52111,47.08861
Lygodium_lanceolatum,-23.5194445,47.4941666
Palhinhaea_cernua,-23.51805,47.09277
Huperzia_megastachya,-23.5177778,47.4980555
Drynaria_willdenowii,-23.5175,47.09611
Pteris_tripartita,-23.5166667,44.3166667
Selaginella_helicoclada,-23.5166667,44.5166667
Selaginella_helicoclada,-23.51666,44.51666
Asplenium_nidus,-23.5141667,47.0986111
Alsophila_longipinnata,-23.5141667,47.0986111
Alsophila_hyacinthei,-23.5141667,47.0986111
Arthropteris_monocarpa,-23.5141667,47.0986111
Elaphoglossum_phanerophlebium,-23.5141667,47.0986111
Vittaria_elongata,-23.51416,47.09861
Phymatosorus_scolopendria,-23.51416,47.09861
Ptisana_fraxinea,-23.51416,47.09861
Cyathea_boivinii,-23.51416,47.09861
Microsorum_punctatum,-23.51416,47.09861
Arthropteris_monocarpa,-23.5029167,47.1098333
Cheilanthes_bergiana,-23.4855555,46.4033333
Asplenium_poolii,-23.4855555,46.4033333
Osmunda_regalis,-23.4855555,46.4033333
Vittaria_humblotii,-23.48555,46.40333
Hymenophyllum_polyanthos,-23.48555,46.40333
Lepisorus_excavatus,-23.48555,46.40333
Pseudotectaria_decaryana,-23.48555,46.40333
Loxogramme_lanceolata,-23.48555,46.40333
Asplenium_petiolulatum,-23.48555,46.40333
Huperzia_cavifolia,-23.48555,46.40333
Blechnum_attenuatum_attenuatum,-23.4780556,46.4155556
Pteris_griseoviridis,-23.47805,46.41555
Pellaea_calomelanos,-23.47805,46.41555
Asplenium_poolii,-23.47805,46.41555
Asplenium_normale,-23.47805,46.41555
Microlepia_madagascariensis,-23.47805,46.41555
Lepisorus_excavatus,-23.47805,46.41555
Amauropelta_bergiana,-23.47805,46.41555
Huperzia_humbertii-henrici,-23.47805,46.41555
Cyathea,-23.47805,46.41555
Schizaea_dichotoma,-23.47805,46.41555
Blechnum_biforme,-23.47805,46.41555
Asplenium_mannii,-23.47444,46.42083
Lycopodium_clavatum,-23.47444,46.42083
Asplenium_poolii,-23.4705556,46.3938889
Lepisorus_excavatus,-23.47055,46.39388
Schizaea_dichotoma,-23.47055,46.39388
Asplenium_sandersonii,-23.47055,46.39388
Pellaea_boivinii,-23.4677778,46.4061111
Asplenium_theciferum,-23.4677778,46.4061111
Asplenium_polyodon,-23.46777,46.40611
Elaphoglossum_poolii,-23.4605556,46.4111111
Pityrogramma_argentea_aurea,-23.46055,46.41111
Mohria_caffrorum,-23.46055,46.41111
Cyathea_dregei,-23.46055,46.41111
Huperzia_gnidioides,-23.46055,46.41111
Elaphoglossum_acrostichoides,-23.46055,46.41111
Selaginella,-23.4508333,47.5080556
Arachniodes_webbiana_foliosa,-23.45,46.45
Blechnum_biforme,-23.45,46.45
Lycopodiella_caroliniana,-23.4275,46.4544444
Polystichum_pauciaculeatum,-23.42,46.44583
Asplenium_viviparioides,-23.42,46.4458333
Mohria_caffrorum,-23.4188889,46.4425
Asplenium_aethiopicum,-23.41888,46.4425
Schizaea_dichotoma,-23.41888,46.4425
Asplenium_sandersonii,-23.4172223,46.4513889
Asplenium_poolii,-23.4172223,46.4513889
Pteris_elongatiloba,-23.41722,46.45138
Histiopteris_incisa,-23.41722,46.45138
Megalastrum_lanuginosum,-23.41722,46.45138
Loxogramme_abyssinica,-23.41722,46.45138
Pleopeltis_lanceolata,-23.41722,46.45138
Cyathea,-23.41722,46.45138
Asplenium_mannii,-23.4141667,46.4488889
Blotiella_madagascariensis,-23.4141667,46.4488889
Cyathea_remotifolia,-23.4141667,46.4488889
Oleandra_distenta,-23.4141667,46.4488889
Cheilanthes_madagascariensis,-23.4133333,46.4486111
Lepisorus_excavatus,-23.41333,46.44861
Hymenophyllum_polyanthos,-23.4122222,46.4661111
Pneumatopteris_subpennigera,-23.4122222,46.4661111
Grammitis,-23.4122222,46.4661111
Arthropteris_monocarpa,-23.4122222,46.4661111
Asplenium_friesiorum,-23.4122222,46.4661111
Dryopteris_manniana,-23.3666667,46.4833333
Pteris_cretica,-23.3666667,46.4833333
Selaginella_helicoclada,-23.36666,45.15
Elaphoglossum_poolii,-23.36666,46.48333
Huperzia_gnidioides,-23.36666,46.48333
Selaginella,-23.36666,46.48333
Pteris,-23.36666,46.48333
Asplenium_achilleifolium,-23.36666,46.48333
Didymochlaena_truncatula,-23.36666,46.48333
Thelypteris_prolixa,-23.36666,46.48333
Polypodium,-23.36666,46.48333
Lindsaea_madagascariensis_madagascariensis,-23.36666,46.48333
Elaphoglossum_multisquamosum,-23.35,46.3166667
Dryopteris_subcrenulata,-23.35,46.3166667
Cheilanthes_bergiana,-23.35,46.5
Marsilea,-23.3475,44.3394444
Marsilea_minuta,-23.3438889,43.7083333
Cheilanthes_bonapartei,-23.3,45.11666
Anemia_madagascariensis,-23.3,45.11666
Odontosoria_chinensis,-23.3,45.11666
Marsilea_minuta,-23.2808334,43.8022222
Ctenitis_madagascariensis,-23.2666667,46.4
Polystichum_kalambatitrense,-23.2666667,46.4
Blechnum_biforme,-23.2666667,46.4
Stenogrammitis_micropecten,-23.2666667,46.4
Ceradenia_pseudodevoluta,-23.2525,46.8808334
Asplenium_stuhlmannii,-23.25,45.15
Huperzia_phlegmaria_tardieuae,-23.2161111,47.7163889
Psilotum_nudum,-23.21055,47.71222
Doryopteris_pilosa,-23.2,43.9333333
Pteris,-23.199315,43.93872
Elaphoglossum,-23.1961111,47.7105556
Huperzia,-23.1961111,47.7105556
Nephrolepis_undulata,-23.1961111,47.7105556
Nephrolepis,-23.1877777,47.7022222
Cyathea,-23.1833333,47.6833333
Davallia_chaerophylloides,-23.18083,47.70805
Huperzia,-23.1786111,47.6925
Huperzia_phlegmaria_tardieuae,-23.17833,47.70666
Cyathea_melanocaula,-23.1780556,47.7363889
Davallia_chaerophylloides,-23.1755556,47.7202778
Huperzia_phlegmaria_tardieuae,-23.17222,47.70638
Lycopodiella_caroliniana,-23.1702778,47.7241667
Schizaea_dichotoma,-23.1702778,47.7241667
Davallia_chaerophylloides,-23.1702778,47.7241667
Huperzia_phlegmaria_tardieuae,-23.1702778,47.7241667
Stenochlaena_tenuifolia,-23.16666,45.23333
Asplenium_pellucidum,-23.1538889,47.6975
Huperzia,-23.1538889,47.6975
Lycopodiella_caroliniana,-23.1538889,47.6975
Microsorum_scolopendria,-23.1538889,47.6975
Humata_repens,-23.1538889,47.6975
Cheilanthes_hirta_contracta,-23.1333333,46.0833333
Pseudotectaria_decaryana,-23.1166667,47.4666667
Cyathea_boivinii_boivinii,-23.1166667,47.4666667
Asplenium_nidus,-23.0994444,47.7544444
Lycopodiella_cernua,-23.0994444,47.7544444
Nephrolepis_biserrata,-23.0994444,47.7544444
Huperzia_phlegmaria_tardieuae,-23.0994444,47.7544444
Phymatodes_scolopendria,-23.0913889,47.7569444
Asplenium_pellucidum,-23.0897222,47.7536111
Davallia_chaerophylloides,-23.0897222,47.7536111
Vittaria_ensiformis,-23.0897222,47.7536111
Pityrogramma,-23.08805,47.63611
Lygodium,-23.08444,47.63444
Doryopteris_pilosa_pilosa,-23.0833333,47.7333333
Schizea,-23.06277,47.77083
Drynaria_willdenowii,-23.0391666,47.7697223
Lycopodiella_caroliniana,-23.036111,47.775833
Angiopteris_madagascariensis,-23.0261111,47.7014722
Selaginella_polymorpha,-23.0261111,47.7014722
Christella_distans,-23.0261111,47.7014722
Selaginella_fissidentoides,-23.0119444,47.7233334
Cyathea_melanocaula,-23.0119444,47.7322223
Microsorum_scolopendria,-23.0113889,47.7233334
Pseudotectaria_jouyana,-23.0111111,47.723
Lomariopsis_pollicina,-23.0111111,47.7230556
Nephrolepis_biserrata,-23.0111111,47.7230556
Adiantum_phanerophlebium,-23.0108333,47.7352777
Hymenophyllum,-23.0108333,47.7352777
Trichomanes,-23.0108333,47.7352777
Lygodium_lanceolatum,-23.0108333,47.7352777
Phymatosorus_scolopendria,-23.0108333,47.7352777
Cyathea_acutula_deltoidea,-23.0108333,47.7352777
Lindsaea_ensifolia,-23.0108333,47.7352777
Elaphoglossum_conforme,-23.0108333,47.7355555
Abrodictyum_rigidum,-23.0108333,47.7355555
Trichomanes,-23.01083,47.73555
Cyathea_marattioides,-23.01083,47.73555
Hymenophyllum_hirsutum,-23.01083,47.73555
Vittaria,-23.01083,47.73555
Trichomanes_erosum,-23.01083,47.73555
Dicranopteris_linearis,-23,47.7333333
Vittaria,-22.9891666,47.7311111
Asplenium_nidus,-22.9891666,47.7311111
Elaphoglossum,-22.9891666,47.7311111
Davallia_chaerophylloides,-22.9891666,47.7311111
Lycopodiella_cernua,-22.9891666,47.7311111
Lygodium_lanceolatum,-22.98916,47.73111
Christella_distans,-22.98916,47.73111
Ptisana,-22.98916,47.73111
Selaginella,-22.98916,47.73111
Schizea,-22.9877777,47.7238889
Asplenium,-22.8813889,44.695
Adiantum_capillaris-veneris,-22.8205556,44.2877777
Pityrogramma_calomelanos,-22.8166667,47.3166667
Blechnum_biforme,-22.8166667,47.3166667
Cyathea_marattioides,-22.8166667,47.325
Cyathea_viguieri,-22.8166667,47.775
Selaginella_lyallii,-22.81666,47.31666
Adiantum_capillus-veneris,-22.8122222,44.2869444
Equisetum_ramosissimum,-22.8027778,44.2983333
Lygodium_kerstenii,-22.8027778,44.2983333
Lygodium_kerstenii,-22.801667,44.292333
Adiantum_lunulatum,-22.7921389,44.3025
Thelypteris_dentata,-22.7921389,44.3025
Adiantum_incisum,-22.7921389,44.3025
Adiantum_incisum,-22.788667,44.3015
Azolla_filiculoides,-22.7127778,45.2580556
Sphaerostephanos_unitus,-22.7127778,45.2580556
Salvinia_molesta,-22.7127778,45.2580556
Azolla_filiculoides,-22.7111111,45.2572222
Arthropteris_monocarpa,-22.7111111,45.2572222
Salvinia_molesta,-22.7111111,45.2572222
Cyclosorus,-22.7111111,45.2572222
Selaginella_proxima,-22.7,44.7
Elaphoglossum_didynamum,-22.7,47.4166667
Zygophlebia_forsythiana,-22.7,47.4166667
Asplenium_blastophorum,-22.6861111,44.1611111
Doryopteris_kirkii,-22.6833333,44.1333333
Pteris,-22.6833333,44.1363889
Pellaea_striata,-22.68333,44.13333
Blotiella_isaloensis,-22.66666,45.28333
Adianthum,-22.6644444,44.2013889
Equisetum,-22.6644444,44.2013889
Pteris_friesii,-22.6468889,44.2133056
Oleandra_distenta,-22.6468889,44.2133056
Thelypteris_dentata,-22.6468889,44.2133056
Cyathea,-22.6468889,44.2133056
Stenochlaena_tenuifolia,-22.6468889,44.2133056
Adianthum,-22.6433333,44.1713889
Adiantum_capillus,-22.6426944,44.2078056
Adiantum_lunulatum,-22.6426944,44.2078056
Macrothelypteris_torresiana,-22.6426944,44.2078056
Dryopteris,-22.6426944,44.2078056
Selaginella,-22.6426944,44.2078056
Pityrogramma_calomelanos,-22.6426944,44.2078056
Stenochlaena_tenuifolia,-22.6426944,44.2078056
Adiantum_veneris,-22.6416666,44.1716667
Asplenium_inaequilaterale,-22.6416666,44.1716667
Asplenium_blastophorum,-22.6416666,44.1716667
Asplenium_aethiopicum,-22.6416666,44.1716667
Asplenium_rutaefolium,-22.6416666,44.1716667
Asplenium_rutifolium,-22.6416666,44.1716667
Marsilea_minuta,-22.6416666,44.1716667
Asplenium,-22.6416666,44.1716667
Pteris_catoptera,-22.6416666,44.1716667
Pteris_cretica,-22.64166,44.17166
Cheilanthes_viridis,-22.64166,44.17166
Asplenium_theciferum,-22.64166,44.17166
Dryopteris_inaequalis,-22.64166,44.17166
Phanerophlebia_caryotidea,-22.64166,44.17166
Trichomanes_minutissimum,-22.64166,44.17166
Loxogramme_abyssinica,-22.64166,44.17166
Lepisorus_schraderi,-22.64166,44.17166
Pleopeltis_lanceolata,-22.64166,44.17166
Loxogramme_lanceolata,-22.64166,44.17166
Selaginella_proxima,-22.64166,44.17166
Macrothelypteris_torresiana,-22.64166,44.17166
Christella_dentata,-22.64166,44.17166
Cyclosorus_distans,-22.64166,44.17166
Pellaea,-22.64166,44.17166
Adiantum,-22.64166,44.17166
Hypolepis,-22.64166,44.17166
Didymoglossum_rotundifolium,-22.64166,44.17166
Marsilea_macrocarpa,-22.64166,44.17166
Lepisorus,-22.64166,44.17166
Selaginella_goudotiana_goudotiana,-22.64166,44.17166
Thelypteris,-22.64166,44.17166
Asplenium_lividum,-22.64166,44.17166
Pteris_dentata,-22.64166,44.17166
Crepidomanes_melanotrichum,-22.64166,44.17166
Pteris,-22.64166,44.17166
Dryopteris,-22.64166,44.17166
Pteris_vittata,-22.64166,44.17166
Drynaria_willdenowii,-22.64166,44.17166
Pellaea_boivinii,-22.6375,45.3019444
Asplenium,-22.63,44.1994444
Equisetum_ramosissimum,-22.6283334,44.1994444
Cyathea,-22.6283334,44.1994444
Pellaea_angulosa,-22.6283334,44.1994444
Pteris,-22.6265834,44.1931944
Asplenium,-22.6265834,44.1931944
Doryopteris,-22.6258334,44.1963889
Mohria_lepigera,-22.6249723,44.1968333
Pteris_friesii,-22.6249723,44.1968333
Pteris,-22.6249723,44.1968333
Adiantum_poiretii,-22.6249723,44.1968333
Dryopteris_concolor,-22.6249723,44.1968333
Elaphoglossum_poolii,-22.6249723,44.1968333
Equisetum,-22.6249723,44.1968333
Hymenophyllum,-22.6249723,44.1968333
Pleopeltis,-22.6249723,44.1968333
Selaginella_goudotiana,-22.6249723,44.1968333
Macrothelypteris_torresiana,-22.6249723,44.1968333
Thelypteris,-22.6249723,44.1968333
Pellaea,-22.6249723,44.1968333
Dryopteris_manniana,-22.6249723,44.1968333
Cyrtomium_luctuosum,-22.6249723,44.1968333
Pteris_vittata,-22.6249723,44.1968333
Doryopteris_madagascariensis,-22.6166667,44.2
Doryopteris_concolor,-22.6166667,44.2
Anemia_madagascariensis,-22.6166667,45.35
Pityrogramma_argentea,-22.61666,45.35
Pellaea_pectiniformis,-22.61666,45.36666
Blotiella_madagascariensis,-22.5863889,46.7113889
Equisetum_ramosissimum,-22.5836111,46.7030556
Phymatosorus_scolopendria,-22.5830556,46.7063889
Asplenium_nidus,-22.5830556,46.7063889
Platycerium_alcicorne,-22.5830556,46.7063889
Lepisorus_excavatus,-22.5830556,46.7063889
Pteris_catoptera,-22.5825,46.7047222
Microlepia_madagascariensis,-22.5825,46.7047222
Macrothelypteris_torresiana,-22.5825,46.7047222
Ctenitis_ochrorachis,-22.5825,46.7047222
Ctenitis_blepharochlamys,-22.5825,46.7047222
Cyclosorus,-22.5819445,46.7044444
Pseudotectaria_decaryana,-22.5819445,46.7077778
Christella_dentata,-22.5819445,46.7077778
Deparia,-22.5819445,46.7077778
Didymochlaena_truncatula,-22.5819445,46.7077778
Thelypteris_torresiana,-22.5819445,46.7077778
Lomariopsis_pollicina,-22.5819445,46.7077778
Asplenium_afzelii,-22.5819445,46.7077778
Ctenitis_pseudoperrieriana,-22.5819445,46.7077778
Pseudocyclosorus,-22.5819445,46.7077778
Pteris_linearis,-22.5819445,46.7077778
Pityrogramma_humbertii,-22.5816667,46.705
Blechnum,-22.5816667,46.705
Ptisana_fraxinea,-22.5808334,45.7047222
Asplenium_erectum,-22.5808334,46.7047222
Ctenitis,-22.5808334,46.7047222
Asplenium_dregeanum,-22.5808334,46.7047222
Amauropelta,-22.5805556,46.7091667
Thelypteris,-22.5805556,46.7091667
Christella_dentata,-22.5805556,46.7091667
Cyathea_bullata,-22.5805556,46.7091667
Pseudotectaria_decaryana,-22.5805556,46.7091667
Trichomanes_giganteum,-22.5805556,46.7091667
Drynaria_willdenowii,-22.5805556,46.7091667
Pyrrosia_madagascariensis,-22.5802778,46.7088889
Lygodium_lanceolatum,-22.5791667,46.7047222
Asplenium_bipartitum,-22.5791667,46.705
Cyathea,-22.5791667,46.7097222
Pellaea_goudotii,-22.5783334,46.7066667
Asplenium_anisophyllum,-22.5783334,46.7066667
Microsorum_punctatum,-22.57698,46.71302
Asplenium_marojejyense,-22.57698,46.71302
Asplenium_herpetopteris,-22.57698,46.71302
Asplenium_anisophyllum,-22.57698,46.71302
Belvisia_spicata,-22.5744445,46.7147222
Asplenium_afzelii,-22.5733334,46.7097222
Schizaea_dichotoma,-22.5733334,46.7097222
Marsilea_coromandelina,-22.5672223,46.4380555
Cyclosorus_interruptus,-22.5583333,45.3966666
Adiantum_lunulatum,-22.5572222,45.3972222
Marsilea,-22.5572222,45.3972222
Azolla_filiculoides,-22.5572222,45.3972222
Elaphoglossum_poolii,-22.55,45.31666
Selaginella_echinata,-22.55,45.33333
Gleichenia,-22.55,45.333333
Dicranopteris_linearis,-22.55,45.333333
Asplenium_formosum,-22.55,45.333333
Arthropteris_orientalis,-22.55,45.35
Cyclosorus,-22.5388,45.3757
Osmunda_regalis,-22.5388,45.3757
Lindsaea_odorata,-22.5388,45.3757
Lomaridium,-22.533333,45.333333
Pellaeopsis_pectiniformis,-22.533333,45.333333
Cyathea_andohahelensis,-22.525,46.9833333
Cyathea_boivinii_boivinii,-22.525,46.9833333
Ceradenia_pseudodevoluta,-22.5241667,46.9458333
Selaginella_digitata,-22.52,44.835
Asplenium_buettneri,-22.5166667,45.2833333
Hymenophyllum_ivohibense,-22.5166667,46.95
Blechnum_attenuatum_attenuatum,-22.5166667,46.95
Hypolepis_Goetzei,-22.5166667,46.95
Blechnum_bakeri,-22.5166667,46.95
Elaphoglossum_angulatum,-22.5166667,46.9833333
Elaphoglossum_hybridum,-22.5166667,46.9833333
Pteris_catoptera,-22.5166667,46.9833333
Pleopeltis_macrocarpa,-22.5166667,46.9833333
Cyathea_ivohibensis,-22.5166667,46.9833333
Blechnum_australe,-22.5166667,46.9833333
Blechnum_punctulatum,-22.5166667,46.9833333
Blechnum_bakeri,-22.5166667,46.9833333
Blechnum_attenuatum_attenuatum,-22.5166667,46.9833333
Huperzia_cavifolia,-22.5166667,46.9833333
Deparia_boryana,-22.5166667,46.9833333
Rumohra_linearisquamata,-22.5166667,46.9833333
Pteris_humbertii,-22.5166667,46.9833333
Elaphoglossum_coursii,-22.5166667,46.9833333
Mohria_caffrorum,-22.51666,46.95
